2017-05-31,2.2028
2017-06-01,2.2114
2017-06-02,2.1591
2017-06-05,2.1817
2017-06-06,2.1451
2017-06-07,2.1729
2017-06-08,2.1885
2017-06-09,2.2005
2017-06-12,2.2145
2017-06-13,2.2109
2017-06-14,2.1256
2017-06-15,2.1637
2017-06-16,2.1514
2017-06-19,2.1879
2017-06-20,2.1565
2017-06-21,2.1634
2017-06-22,2.1477
2017-06-23,2.1423
2017-06-26,2.1370
2017-06-27,2.2051
2017-06-28,2.2279
2017-06-29,2.2666
2017-06-30,2.3037
2017-07-03,2.3499
2017-07-04,2.3499
2017-07-05,2.3232
2017-07-06,2.3659
2017-07-07,2.3856
2017-07-10,2.3730
2017-07-11,2.3605
2017-07-12,2.3177
2017-07-13,2.3444
2017-07-14,2.3319
2017-07-17,2.3141
2017-07-18,2.2590
2017-07-19,2.2696
2017-07-20,2.2589
2017-07-21,2.2375
2017-07-24,2.2552
2017-07-25,2.3354
2017-07-26,2.2872
2017-07-27,2.3103
2017-07-28,2.2889
2017-07-31,2.2942
2017-08-01,2.2532
2017-08-02,2.2710
2017-08-03,2.2212
2017-08-04,2.2620
2017-08-07,2.2530
2017-08-08,2.2619
2017-08-09,2.2476
2017-08-10,2.1975
2017-08-11,2.1888
2017-08-14,2.2185
2017-08-15,2.2728
2017-08-16,2.2220
2017-08-17,2.1853
2017-08-18,2.1939
2017-08-21,2.1817
2017-08-22,2.2131
2017-08-23,2.1660
2017-08-24,2.1939
2017-08-25,2.1659
2017-08-28,2.1571
2017-08-29,2.1292
2017-08-30,2.1309
2017-08-31,2.1170
2017-09-01,2.1657
2017-09-04,2.1657
2017-09-05,2.0596
2017-09-06,2.1046
2017-09-07,2.0387
2017-09-08,2.0507
2017-09-11,2.1306
2017-09-12,2.1672
2017-09-13,2.1883
2017-09-14,2.1847
2017-09-15,2.2023
2017-09-18,2.2287
2017-09-19,2.2446
2017-09-20,2.2676
2017-09-21,2.2765
2017-09-22,2.2499
2017-09-25,2.2198
2017-09-26,2.2357
2017-09-27,2.3103
2017-09-28,2.3085
2017-09-29,2.3336
2017-10-02,2.3408
2017-10-03,2.3229
2017-10-04,2.3229
2017-10-05,2.3480
2017-10-06,2.3589
2017-10-09,2.3589
2017-10-10,2.3607
2017-10-11,2.3481
2017-10-12,2.3177
2017-10-13,2.2730
2017-10-16,2.3034
2017-10-17,2.2998
2017-10-18,2.3465
2017-10-19,2.3178
2017-10-20,2.3845
2017-10-23,2.3664
2017-10-24,2.4189
2017-10-25,2.4317
2017-10-26,2.4609
2017-10-27,2.4064
2017-10-30,2.3684
2017-10-31,2.3793
2017-11-01,2.3721
2017-11-02,2.3450
2017-11-03,2.3325
2017-11-06,2.3163
2017-11-07,2.3145
2017-11-08,2.3343
2017-11-09,2.3416
2017-11-10,2.3984
2017-11-13,2.4055
2017-11-14,2.3717
2017-11-15,2.3222
2017-11-16,2.3753
2017-11-17,2.3435
2017-11-20,2.3700
2017-11-21,2.3600
2017-11-22,2.3200
2017-11-24,2.3400
2017-11-27,2.3200
2017-11-28,2.3400
2017-11-29,2.3700
2017-11-30,2.4200
2017-12-01,2.3700
2017-12-04,2.3700
2017-12-05,2.3600
2017-12-06,2.3300
2017-12-07,2.3700
2017-12-08,2.3800
2017-12-11,2.3900
2017-12-12,2.4000
2017-12-13,2.3600
2017-12-14,2.3500
2017-12-15,2.3500
2017-12-18,2.3900
2017-12-19,2.4600
2017-12-20,2.4900
2017-12-21,2.4800
2017-12-22,2.4800
2017-12-24,2.4810
2017-12-26,2.4700
2017-12-27,2.4200
2017-12-28,2.4300
2017-12-29,2.4000
2017-12-31,2.4054
2018-01-02,2.4600
2018-01-03,2.4400
2018-01-04,2.4600
2018-01-05,2.4700
2018-01-08,2.4900
2018-01-09,2.5500
2018-01-10,2.5500
2018-01-11,2.5400
2018-01-12,2.5500
2018-01-14,2.5462
2018-01-16,2.5400
2018-01-17,2.5700
2018-01-18,2.6200
2018-01-19,2.6400
2018-01-22,2.6600
2018-01-23,2.6300
2018-01-24,2.6500
2018-01-25,2.6300
2018-01-26,2.6600
2018-01-29,2.7000
2018-01-30,2.7300
2018-01-31,2.7200
2018-02-01,2.7800
2018-02-02,2.8400
2018-02-05,2.7700
2018-02-06,2.7900
2018-02-07,2.8400
2018-02-08,2.8500
2018-02-09,2.8300
2018-02-12,2.8600
2018-02-13,2.8300
2018-02-14,2.9100
2018-02-15,2.9000
2018-02-16,2.8700
2018-02-18,2.8749
2018-02-20,2.8800
2018-02-21,2.9400
2018-02-22,2.9200
2018-02-23,2.8800
2018-02-26,2.8600
2018-02-27,2.9000
2018-02-28,2.8700
2018-03-01,2.8100
2018-03-02,2.8600
2018-03-04,2.8388
2018-03-05,2.8800
2018-03-06,2.8800
2018-03-07,2.8900
2018-03-08,2.8600
2018-03-09,2.9000
2018-03-12,2.8700
2018-03-13,2.8400
2018-03-14,2.8100
2018-03-15,2.8200
2018-03-16,2.8500
2018-03-19,2.8500
2018-03-20,2.8900
2018-03-21,2.8900
2018-03-22,2.8300
2018-03-23,2.8200
2018-03-26,2.8500
2018-03-27,2.7800
2018-03-28,2.7700
2018-03-29,2.7400
2018-04-02,2.7300
2018-04-03,2.7900
2018-04-04,2.7900
2018-04-05,2.8300
2018-04-06,2.7700
2018-04-09,2.7800
2018-04-10,2.8000
2018-04-11,2.7900
2018-04-12,2.8300
2018-04-13,2.8200
2018-04-16,2.8300
2018-04-17,2.8200
2018-04-18,2.8700
2018-04-19,2.9200
2018-04-20,2.9600
2018-04-23,2.9800
2018-04-24,3.0000
2018-04-25,3.0300
2018-04-26,3.0000
2018-04-27,2.9600
2018-04-30,2.9500
2018-05-01,2.9700
2018-05-02,2.9700
2018-05-03,2.9400
2018-05-04,2.9500
2018-05-07,2.9500
2018-05-08,2.9700
2018-05-09,3.0000
2018-05-10,2.9700
2018-05-11,2.9700
2018-05-14,3.0000
2018-05-15,3.0800
2018-05-16,3.0900
2018-05-17,3.1100
2018-05-18,3.0600
2018-05-21,3.0600
2018-05-22,3.0600
2018-05-23,3.0100
2018-05-24,2.9800
2018-05-25,2.9300
2018-05-29,2.7700
2018-05-30,2.8400
2018-05-31,2.8300
2018-06-01,2.8900
2018-06-04,2.9400
2018-06-05,2.9200
2018-06-06,2.9700
2018-06-07,2.9300
2018-06-08,2.9300
2018-06-11,2.9600
2018-06-12,2.9600
2018-06-13,2.9800
2018-06-14,2.9400
2018-06-15,2.9300
2018-06-18,2.9200
2018-06-19,2.8900
2018-06-20,2.9300
2018-06-21,2.9000
2018-06-22,2.9000
2018-06-25,2.8700
2018-06-26,2.8800
2018-06-27,2.8300
2018-06-28,2.8400
2018-06-29,2.8500
2018-07-02,2.8700
2018-07-03,2.8300
2018-07-05,2.8400
2018-07-06,2.8200
2018-07-09,2.8600
2018-07-10,2.8700
2018-07-11,2.8500
2018-07-12,2.8500
2018-07-13,2.8300
2018-07-16,2.8500
2018-07-17,2.8600
2018-07-18,2.8800
2018-07-19,2.8400
2018-07-20,2.8900
2018-07-23,2.9600
2018-07-24,2.9500
2018-07-25,2.9400
2018-07-26,2.9800
2018-07-27,2.9600
2018-07-30,2.9800
2018-07-31,2.9600
2018-08-01,3.0000
2018-08-02,2.9800
2018-08-03,2.9500
2018-08-06,2.9400
2018-08-07,2.9800
2018-08-08,2.9600
2018-08-09,2.9300
2018-08-10,2.8700
2018-08-13,2.8800
2018-08-14,2.8900
2018-08-15,2.8600
2018-08-16,2.8700
2018-08-17,2.8700
2018-08-20,2.8200
2018-08-21,2.8500
2018-08-22,2.8200
2018-08-23,2.8200
2018-08-24,2.8200
2018-08-27,2.8500
2018-08-28,2.8800
2018-08-29,2.8900
2018-08-30,2.8600
2018-08-31,2.8600
2018-09-04,2.9000
2018-09-05,2.9000
2018-09-06,2.8800
2018-09-07,2.9400
2018-09-10,2.9400
2018-09-11,2.9800
2018-09-12,2.9700
2018-09-13,2.9700
2018-09-14,2.9900
2018-09-17,2.9900
2018-09-18,3.0500
2018-09-19,3.0800
2018-09-20,3.0700
2018-09-21,3.0700
2018-09-24,3.0800
2018-09-25,3.1000
2018-09-26,3.0600
2018-09-27,3.0600
2018-09-28,3.0500
2018-10-01,3.0900
2018-10-02,3.0500
2018-10-03,3.1500
2018-10-04,3.1900
2018-10-05,3.2300
2018-10-09,3.2100
2018-10-10,3.2200
2018-10-11,3.1400
2018-10-12,3.1500
2018-10-15,3.1600
2018-10-16,3.1600
2018-10-17,3.1900
2018-10-18,3.1700
2018-10-19,3.2000
2018-10-22,3.2000
2018-10-23,3.1700
2018-10-24,3.1000
2018-10-25,3.1400
2018-10-26,3.0800
2018-10-29,3.0800
2018-10-30,3.1200
2018-10-31,3.1500
2018-11-01,3.1400
2018-11-02,3.2200
2018-11-05,3.2000
2018-11-06,3.2200
2018-11-07,3.2200
2018-11-08,3.2400
2018-11-09,3.1900
2018-11-13,3.1400
2018-11-14,3.1200
2018-11-15,3.1100
2018-11-16,3.0800
2018-11-19,3.0600
2018-11-20,3.0600
2018-11-21,3.0600
2018-11-23,3.0500
2018-11-26,3.0700
2018-11-27,3.0600
2018-11-28,3.0600
2018-11-29,3.0300
2018-11-30,3.0100
2018-12-03,2.9800
2018-12-04,2.9100
2018-12-06,2.8700
2018-12-07,2.8500
2018-12-10,2.8500
2018-12-11,2.8900
2018-12-12,2.9100
2018-12-13,2.9100
2018-12-14,2.8900
2018-12-17,2.8600
2018-12-18,2.8200
2018-12-19,2.7700
2018-12-20,2.7900
2018-12-21,2.7900
2018-12-24,2.7400
2018-12-26,2.8100
2018-12-27,2.7700
2018-12-28,2.7200
2018-12-31,2.6900
2019-01-02,2.6600
2019-01-03,2.5600
2019-01-04,2.6700
2019-01-07,2.7000
2019-01-08,2.7300
2019-01-09,2.7400
2019-01-10,2.7400
2019-01-11,2.7100
2019-01-14,2.7100
2019-01-15,2.7200
2019-01-16,2.7300
2019-01-17,2.7500
2019-01-18,2.7900
2019-01-22,2.7400
2019-01-23,2.7600
2019-01-24,2.7200
2019-01-25,2.7600
2019-01-28,2.7500
2019-01-29,2.7200
2019-01-30,2.7000
2019-01-31,2.6300
2019-02-01,2.7000
2019-02-04,2.7300
2019-02-05,2.7100
2019-02-06,2.7000
2019-02-07,2.6500
2019-02-08,2.6300
2019-02-11,2.6500
2019-02-12,2.6800
2019-02-13,2.7100
2019-02-14,2.6600
2019-02-15,2.6600
2019-02-19,2.6500
2019-02-20,2.6500
2019-02-21,2.6900
2019-02-22,2.6500
2019-02-25,2.6700
2019-02-26,2.6400
2019-02-27,2.6900
2019-02-28,2.7300
2019-03-01,2.7600
2019-03-04,2.7200
2019-03-05,2.7200
2019-03-06,2.6900
2019-03-07,2.6400
2019-03-08,2.6200
2019-03-11,2.6400
2019-03-12,2.6100
2019-03-13,2.6100
2019-03-14,2.6300
2019-03-15,2.5900
2019-03-18,2.6000
2019-03-19,2.6100
2019-03-20,2.5400
2019-03-21,2.5400
2019-03-22,2.4400
2019-03-25,2.4300
2019-03-26,2.4100
2019-03-27,2.3900
2019-03-28,2.3900
2019-03-29,2.4100
2019-04-01,2.4900
2019-04-02,2.4800
2019-04-03,2.5200
2019-04-04,2.5100
2019-04-05,2.5000
2019-04-08,2.5200
2019-04-09,2.5100
2019-04-10,2.4800
2019-04-11,2.5100
2019-04-12,2.5600
2019-04-15,2.5500
2019-04-16,2.6000
2019-04-17,2.5900
2019-04-18,2.5700
2019-04-22,2.5900
2019-04-23,2.5700
2019-04-24,2.5300
2019-04-25,2.5400
2019-04-26,2.5100
2019-04-29,2.5400
2019-04-30,2.5100
2019-05-01,2.5200
2019-05-02,2.5500
2019-05-03,2.5400
2019-05-06,2.5100
2019-05-07,2.4500
2019-05-08,2.4900
2019-05-09,2.4500
2019-05-10,2.4700
2019-05-13,2.4000
2019-05-14,2.4200
2019-05-15,2.3700
2019-05-16,2.4000
2019-05-17,2.3900
2019-05-20,2.4100
2019-05-21,2.4300
2019-05-22,2.3900
2019-05-23,2.3100
2019-05-24,2.3200
2019-05-28,2.2600
2019-05-29,2.2500
2019-05-30,2.2200
2019-05-31,2.1400
2019-06-03,2.0700
2019-06-04,2.1200
2019-06-05,2.1200
2019-06-06,2.1200
2019-06-07,2.0900
2019-06-10,2.1500
2019-06-11,2.1500
2019-06-12,2.1300
2019-06-13,2.1000
2019-06-14,2.0900
2019-06-17,2.0900
2019-06-18,2.0600
2019-06-19,2.0300
2019-06-20,2.0100
2019-06-21,2.0700
2019-06-24,2.0200
2019-06-25,2.0000
2019-06-26,2.0500
2019-06-27,2.0100
2019-06-28,2.0000
2019-07-01,2.0300
2019-07-02,1.9800
2019-07-03,1.9600
2019-07-05,2.0400
2019-07-08,2.0500
2019-07-09,2.0700
2019-07-10,2.0700
2019-07-11,2.1300
2019-07-12,2.1200
2019-07-15,2.0900
2019-07-16,2.1300
2019-07-17,2.0600
2019-07-18,2.0400
2019-07-19,2.0500
2019-07-22,2.0500
2019-07-23,2.0800
2019-07-24,2.0500
2019-07-25,2.0800
2019-07-26,2.0800
2019-07-29,2.0600
2019-07-30,2.0600
2019-07-31,2.0200
2019-08-01,1.9000
2019-08-02,1.8600
2019-08-05,1.7500
